t,omega,F,S,C,tau_R,IC,kappa,kappa_cum
3.19,0.0012307697156008768,0.8255988306325452,4.54334922386944,0.24194072909134515,1.0009163152309104,0.9700421373349417,-0.030415757567905148,-0.8494541059764028
3.2,0.001039600351188552,0.8526877005308962,4.543352631106489,0.004644139237136012,1.0009163152309104,0.9785328571834975,-0.021700903355493975,-0.8496711150099577
3.21,0.001039600351188552,0.8526877005308962,4.543705231414796,0.21961579447399665,1.0009163152309104,0.9785328571834975,-0.021700903355493975,-0.8498881240435127
3.22,0.001039600351188552,0.8526877005308962,4.543827824630428,0.3766794763513704,1.0009163152309104,0.9785328571834975,-0.021700903355493975,-0.8501051330770676
3.23,0.0013359129920001989,0.8106999343380301,4.543546494582111,0.40121084669565044,1.0009163152309104,0.9647999403267262,-0.035834504494783016,-0.8504634781220155
3.24,0.0013359129920001989,0.8106999343380301,4.542987896160056,0.42120322998075244,1.0009163152309104,0.9647999403267262,-0.035834504494783016,-0.8508218231669633
3.25,0.0013359129920001989,0.8106999343380301,4.542987410991101,0.41023299668266877,1.0009163152309104,0.9647999403267262,-0.035834504494783016,-0.8511801682119112
3.2600000000000002,0.0011910281285838487,0.8312302490534188,4.542945956547918,0.08467406726164944,1.0009163152309104,0.9719185942169777,-0.02848321854564349,-0.8514650003973676
3.27,0.0011910281285838487,0.8312302490534188,4.54291428869427,0.2514825071567271,1.0009163152309104,0.9719185942169777,-0.02848321854564349,-0.8517498325828241
3.2800000000000002,0.0007739778878944614,0.8903266411235616,4.542986751193874,0.3422912316879968,1.0009163152309104,0.9880438045310275,-0.012028235526231282,-0.8518701149380864
3.29,0.0007739778878944614,0.8903266411235616,4.5429848124094585,0.2744703704276907,1.0009163152309104,0.9880438045310275,-0.012028235526231282,-0.8519903972933487
3.3000000000000003,0.0007676055033352114,0.8912296137143763,4.543182575071395,0.2852866150924419,1.0009163152309104,0.9882387141235583,-0.011830986813711142,-0.8521087071614858
3.31,0.0007676055033352114,0.8912296137143763,4.542980070615679,0.3717000871279505,1.0009163152309104,0.9882387141235583,-0.011830986813711142,-0.8522270170296229
3.3200000000000003,0.0007676055033352114,0.8912296137143763,4.542509968025835,0.23345763549751478,1.0009163152309104,0.9882387141235583,-0.011830986813711142,-0.8523453268977599
3.33,0.0018994950230104557,0.7308398565372956,4.541836840151871,0.4642987593368267,1.0009163152309104,0.9301148713992914,-0.07244717207750341,-0.8530697986185349
3.34,0.0023618724321956552,0.6653205641555977,4.54216453643164,0.5961636167429206,1.0009163152309104,0.8940350267403094,-0.11201031359188326,-0.8541899017544538
3.35,0.0023618724321956552,0.6653205641555977,4.543021856424048,0.1802874607065772,1.0009163152309104,0.8940350267403094,-0.11201031359188326,-0.8553100048903726
3.36,0.0025682545929170963,0.6360760274155717,4.5499379932575525,0.47610504594296393,1.0009163152309104,0.8759549136366261,-0.13244064640551914,-0.8566344113544276
3.37,0.0025682545929170963,0.6360760274155717,4.550345325964311,0.15596490737540425,1.0009163152309104,0.8759549136366261,-0.13244064640551914,-0.8579588178184828
3.38,0.0023618724321956552,0.6653205641555977,4.547868884408352,0.5688295401231062,1.0009163152309104,0.8940350267403094,-0.11201031359188326,-0.8590789209544016
3.39,0.0025682545929170963,0.6360760274155717,4.547421290286877,0.3292067923241963,1.0009163152309104,0.8759549136366261,-0.13244064640551914,-0.8604033274184567
3.4,0.0025682545929170963,0.6360760274155717,4.548143621036347,0.547314200249939,1.0009163152309104,0.8759549136366261,-0.13244064640551914,-0.8617277338825119
3.41,0.003132727339313579,0.5560897344480498,4.546588617214732,0.4746303517538166,1.0009163152309104,0.8211443819869595,-0.19705631168427667,-0.8636982969993546
3.42,0.001166861546431086,0.8346546753564326,4.546838515727147,0.425838370836197,1.0009163152309104,0.9730312536653876,-0.027339066104324482,-0.8639716876603979
