t,omega,F,S,C,tau_R,IC,kappa,kappa_cum,omega_gate,S_gate,C_gate,regime_gate
2.91,0.2103946893474199,0.78960531065258,0.9834902438201212,0.2124062157013744,1.0009163152309104,0.907643291571118,-0.0969038172419499,-0.4801296212036027,0.01524429429390883,0.1479624908833049,0.03773357056971543,Stable
2.92,0.1816786645236874,0.8183213354763126,0.9832798300940117,0.647523020276148,1.0009163152309104,0.9302918855096356,-0.0722568759411147,-0.4808521899630139,0.013163654641254317,0.14793083491190423,0.11503126450619781,Stable
2.93,0.1816786645236874,0.8183213354763126,0.9834980779536988,0.6700873179175331,1.0009163152309104,0.9302918855096356,-0.0722568759411147,-0.481574758722425,0.013163654641254317,0.14796366949989548,0.1190397701640751,Stable
2.94,0.3717803231008408,0.6282196768991591,0.9846728756923616,0.3620000213726687,1.0009163152309104,0.7389073292649716,-0.3025827525464165,-0.4846005862478891,0.026937603204779895,0.1481404134999391,0.0643086329069969,Stable
2.95,0.3717803231008408,0.6282196768991591,0.9855913990776072,0.7404309579948398,1.0009163152309104,0.7389073292649716,-0.3025827525464165,-0.4876264137733533,0.026937603204779895,0.14827860196583337,0.1315361874568697,Stable
2.96,0.228338851133296,0.7716611488667039,0.985468758713981,0.7079787619099365,1.0009163152309104,0.8921346563227529,-0.1141381865832859,-0.4887677956391861,0.016544451080041902,0.14826015117407515,0.12577111496561297,Stable
2.97,0.228338851133296,0.7716611488667039,0.98380536953806,0.5568654310382454,1.0009163152309104,0.8921346563227529,-0.1141381865832859,-0.4899091775050189,0.016544451080041902,0.14800990038884965,0.09892611179259697,Stable
2.98,0.228338851133296,0.7716611488667039,0.9826836647762248,0.4366107487948241,1.0009163152309104,0.8921346563227529,-0.1141381865832859,-0.4910505593708518,0.016544451080041902,0.1478411440319466,0.07756309035846726,Stable
2.99,0.1926907221855761,0.8073092778144239,0.9896388262578344,0.5867796714996231,1.0009163152309104,0.9219339084085024,-0.081281730002236,-0.4918633766708741,0.013961540977169019,0.14888752250268492,0.10424032117089403,Stable
3.0,0.1926907221855761,0.8073092778144239,0.9901505791018071,0.6561488442553588,1.0009163152309104,0.9219339084085024,-0.081281730002236,-0.4926761939708965,0.013961540977169019,0.1489645138363424,0.11656362614997896,Stable
3.01,0.0966166695174531,0.9033833304825468,0.9908632176482718,0.5389100455784502,1.0009163152309104,0.9797723394446404,-0.0204350307875877,-0.4928805442787724,0.0070004283301528455,0.14907172768528185,0.09573637084214305,Stable
3.02,0.2465676060414656,0.7534323939585343,0.9877896728059812,0.6143975990321118,1.0009163152309104,0.8753868403924886,-0.1330893755941725,-0.4942114380347142,0.017865228259796702,0.14860932416520176,0.10914659481310038,Stable
3.03,0.0966166695174531,0.9033833304825468,0.9480157069445204,0.3748963214883783,1.0009163152309104,0.9797723394446404,-0.0204350307875877,-0.49441578834259,0.0070004283301528455,0.14262547725045227,0.06659963672201007,Stable
3.04,0.2465676060414656,0.7534323939585343,0.9530529263181868,0.4884150888229521,1.0009163152309104,0.8753868403924886,-0.1330893755941725,-0.4957466820985318,0.017865228259796702,0.143383308383335,0.08676603535616514,Stable
3.0500000000000003,0.2465676060414656,0.7534323939585343,0.9558293165043212,0.4804455775172469,1.0009163152309104,0.8753868403924886,-0.1330893755941725,-0.4970775758544735,0.017865228259796702,0.1438010060780358,0.08535026644249664,Stable
